x_coords,y_coords,z_coords
-3.893887571074343,-3.843820401678983,21.735326583050668
-3.968619008052779,-4.52892742081697,20.536787697304856
-4.2248995136391425,-5.357676779180777,19.538901105724754
-4.652975023930174,-6.356889601960762,18.783866997453245
-5.25194330143558,-7.5517203686463805,18.33084960541997
-6.03475697047662,-8.95109030259398,18.26348279303427
-7.002349562961442,-10.525039550364216,18.689851360521303
-8.13889780716415,-12.190849253866237,19.728405055613585
-9.404114360651118,-13.752161959354993,21.504073129516513
-10.704333126227299,-14.903149637582631,24.03986204332281
-11.868003089192767,-15.270703287019096,27.144782571395933
-12.680468826535916,-14.526419839011314,30.38481700217167
-12.925458218020252,-12.6867746374476,33.087200735151534
-12.513261825946705,-10.061035938992429,34.732766080744014
-11.493656034168154,-7.272891921793187,35.072593163382415
-10.06470894169706,-4.895346451317458,34.25948106484588
-8.481153167594035,-3.226958424047691,32.69259713236167
-6.975889798201991,-2.267664143900009,30.780030009149904
-5.691712273657961,-1.8866963451335648,28.770647414308335
-4.696730816086454,-1.8693549420802322,26.830161049896304
-3.9881650107160587,-2.0783818552552953,25.01044681277244
-3.539651334737231,-2.440638668036537,23.329812494266154
-3.3160863478990916,-2.9180047500580724,21.79882096189154
-3.2892985493617823,-3.5030618624749374,20.42649968565894
-3.440341246180875,-4.20915075331912,19.228002985719797
-3.752648942483185,-5.069734671806482,18.229247110567307
-4.23205038721674,-6.118097486632378,17.469679481615515
-4.889518417800751,-7.3870660984288,17.012469330589866
-5.734927739670131,-8.894854641121528,16.946681284711346
-6.786416343116414,-10.636815871538165,17.407996546527446
-8.044343489242713,-12.534689789025933,18.557560764502014
-9.461998095711497,-14.367423819101068,20.53255425589577
-10.9397169117135,-15.779554489869009,23.413121512780425
-12.283810464482368,-16.265187239393228,27.01788971459098
-13.233554125081092,-15.413259629357626,30.829077648163924
-13.52236499380272,-13.134257211500463,34.02322635853429
